0.00000000,2.21918895,2.17161333,2.58112854,2.41878210,2.47921024,2.03413477,2.93643494,2.75930736,2.82852290,2.60743467,2.53122064,2.25098755
2.21918895,0.00000000,2.38529168,2.44651483,2.73609674,2.27663894,2.30564159,2.53471195,3.18473033,2.85880333,2.85976784,2.47590834,2.55378722
2.17161333,2.38529168,0.00000000,2.47385777,2.26877347,2.55535503,2.26804815,2.65000337,2.63507562,3.14275385,2.81498005,2.81214759,2.57024867
2.58112854,2.44651483,2.47385777,0.00000000,2.35807482,2.27769418,2.33951412,2.35518761,2.61886513,2.52909941,3.12857356,2.82245571,2.68615186
2.41878210,2.73609674,2.26877347,2.35807482,0.00000000,2.07073838,2.02773512,2.49035549,2.20082393,2.64524434,2.52822107,2.97533230,2.61021979
2.47921024,2.27663894,2.55535503,2.27769418,2.07073838,0.00000000,1.82806592,2.07352509,2.51419366,2.37757889,2.53529447,2.41684756,2.53474001
2.03413477,2.30564159,2.26804815,2.33951412,2.02773512,1.82806592,0.00000000,2.00006662,2.11288268,2.26594055,2.16092681,2.18091104,1.94361513
2.93643494,2.53471195,2.65000337,2.35518761,2.49035549,2.07352509,2.00006662,0.00000000,2.24920519,2.20474103,2.57658220,2.38523152,2.40930180
2.75930736,3.18473033,2.63507562,2.61886513,2.20082393,2.51419366,2.11288268,2.24920519,0.00000000,2.23391627,2.30399913,2.67654515,2.46060122
2.82852290,2.85880333,3.14275385,2.52909941,2.64524434,2.37757889,2.26594055,2.20474103,2.23391627,0.00000000,2.25755749,2.31388058,2.41936075
2.60743467,2.85976784,2.81498005,3.12857356,2.52822107,2.53529447,2.16092681,2.57658220,2.30399913,2.25755749,0.00000000,2.16122291,2.15745927
2.53122064,2.47590834,2.81214759,2.82245571,2.97533230,2.41684756,2.18091104,2.38523152,2.67654515,2.31388058,2.16122291,0.00000000,1.90411304
2.25098755,2.55378722,2.57024867,2.68615186,2.61021979,2.53474001,1.94361513,2.40930180,2.46060122,2.41936075,2.15745927,1.90411304,0.00000000
