0.00000000,2.28138411,2.38038031,2.89227438,3.12584725,3.17553846,2.42384060,3.62921716,3.44405677,3.49462776,3.38665093,3.52835538,3.37885486
2.28138411,0.00000000,2.42586635,2.62841668,3.44324912,2.83692893,2.90892156,3.20656305,3.72882776,3.52047813,3.71959845,3.44231237,3.73751435
2.38038031,2.42586635,0.00000000,2.68553393,2.71733194,3.09284476,2.66204167,3.01002852,3.12484696,3.62968291,3.49140465,3.63673908,3.43871317
2.89227438,2.62841668,2.68553393,0.00000000,2.42261575,2.40694994,2.66205160,2.66515513,2.73380865,2.70926978,3.58984301,3.38292231,3.63298826
3.12584725,3.44324912,2.71733194,2.42261575,0.00000000,2.66839156,2.55881317,2.69337704,1.93838516,2.95032377,3.17019608,3.72724722,3.44184005
3.17553846,2.83692893,3.09284476,2.40694994,2.66839156,0.00000000,2.31260562,2.24816546,2.69155087,2.73491696,3.15672760,2.93193792,3.45622912
2.42384060,2.90892156,2.66204167,2.66205160,2.55881317,2.31260562,0.00000000,2.41288710,2.34230410,2.48306504,2.44079590,2.57017954,2.36946093
3.62921716,3.20656305,3.01002852,2.66515513,2.69337704,2.24816546,2.41288710,0.00000000,2.31061125,2.66015782,3.19676672,2.94685584,3.22194983
3.44405677,3.72882776,3.12484696,2.73380865,1.93838516,2.69155087,2.34230410,2.31061125,0.00000000,2.14119885,2.60762666,3.14812499,3.02548532
3.49462776,3.52047813,3.62968291,2.70926978,2.95032377,2.73491696,2.48306504,2.66015782,2.14119885,0.00000000,2.27565345,2.52966030,2.87711197
3.38665093,3.71959845,3.49140465,3.58984301,3.17019608,3.15672760,2.44079590,3.19676672,2.60762666,2.27565345,0.00000000,2.37199605,2.35759547
3.52835538,3.44231237,3.63673908,3.38292231,3.72724722,2.93193792,2.57017954,2.94685584,3.14812499,2.52966030,2.37199605,0.00000000,2.23460932
3.37885486,3.73751435,3.43871317,3.63298826,3.44184005,3.45622912,2.36946093,3.22194983,3.02548532,2.87711197,2.35759547,2.23460932,0.00000000
