0.09243532,0.00704760,0.10625731,0.09531356,0.99208027,0.84632790,0.00024680,0.90019238,0.93015701,0.00327500,0.00519813,0.21439406,0.97738469,0.46305573,0.10437440,0.00628428,0.33330554,0.04499473,0.94778472,0.01100156,0.00111676,0.82905728,0.93707401,0.29966822,0.00014554,0.00013609,0.00612442,0.00123607,0.00108792,0.62211233,0.00435458,0.00131873,0.12586318,0.58105266,0.04578038,0.62756264,0.16658959,0.00015791,0.37490454,0.09465203,0.82617325,0.53712165,0.08136811,0.72962475,0.00053138,0.10883551,0.17962456,0.21047464,0.07082298,0.01621849,0.15586591,0.85517216,0.94168150,0.76000196,0.00322647,0.98799324,0.75179875,0.00008569,0.01931071,0.03571676,0.78959775,0.52263880,0.02560917,0.99999917,0.06084992,0.00176238,0.38141364,0.10712482,0.13707106,0.97969532,0.04851180,0.00587708,0.61737734,0.00166128,0.00197495,0.27422935,0.18621738,0.87703645,0.33600032,0.60201681,0.81961918,0.33054945,0.04469406,0.11020777,0.39246139,0.02119149,0.14541517,0.02801121,0.12008659,0.89441729,0.00043793,0.37023139,0.05038365,0.00265441,0.17900538,0.07360887,0.00340500,0.00360735,0.33041850,0.00066594,0.09825567,0.47056201,0.93883514,0.31265929,0.33727714,0.00191190,0.01235593,0.00382905,0.39594373,0.88438457,0.26066738,0.01968980,0.00157764,0.78506881,0.00012307,0.27967656,0.74430370,0.34110942,0.27905595
0.06098538,0.07579631,0.21675624,0.00466261,0.98637432,0.58171290,0.00007951,0.83328080,0.09122943,0.00187954,0.57366818,0.91264313,0.06853229,0.86276120,0.31381577,0.00066308,0.39478886,0.04175881,0.97147900,0.00116117,0.00605166,0.66814029,0.51726729,0.22862963,0.00034073,0.00316337,0.00086239,0.00038866,0.00761432,0.88479066,0.05276333,0.26314643,0.34883043,0.90921074,0.00049585,0.61962020,0.66504335,0.16134034,0.10116450,0.13067216,0.90076214,0.32742515,0.06026755,0.48554429,0.00122947,0.01062138,0.35093114,0.11771394,0.15029591,0.01410784,0.23541979,0.38843372,0.01320181,0.45705065,0.00188643,0.07131995,0.67982292,0.00000616,0.02416682,0.05202238,0.98961568,0.00344284,0.12413874,0.99989969,0.22876216,0.27996415,0.57335818,0.16685595,0.47774258,0.99512380,0.25913492,0.03613631,0.00003191,0.33018717,0.00026742,0.96259785,0.75068229,0.96677065,0.17811418,0.25860730,0.93589169,0.41280475,0.22531012,0.35735703,0.71941918,0.08979799,0.03633709,0.05129981,0.29677400,0.00621653,0.00000002,0.08826704,0.55575264,0.00190997,0.04761881,0.14502835,0.02186826,0.00823621,0.19794916,0.00009604,0.02457868,0.65307975,0.08042901,0.28596199,0.78829318,0.15526758,0.00000065,0.14721465,0.02090846,0.90641433,0.49108884,0.02635382,0.28853029,0.97859621,0.00000648,0.34573019,0.90851712,0.43791041,0.25693399
0.07649882,0.02374024,0.32622427,0.00004900,0.89090002,0.43074897,0.00033158,0.85369331,0.83193558,0.06067561,0.01498778,0.00009342,0.21959171,0.75854862,0.18765903,0.00005417,0.48677835,0.05206454,0.97501040,0.51622218,0.00647710,0.70545185,0.00324006,0.37511808,0.00118559,0.00497351,0.00021771,0.00532212,0.25186226,0.02039009,0.41364425,0.84777832,0.42538464,0.77314228,0.06214846,0.49578047,0.82503265,0.00015171,0.07585212,0.15616365,0.87492853,0.41775358,0.15971388,0.22157878,0.01529972,0.01651744,0.21605118,0.08116540,0.32032797,0.01434113,0.25871697,0.00956056,0.89284730,0.71242201,0.04598119,0.01204329,0.59903687,0.00053851,0.00220413,0.11959691,0.89280629,0.87252939,0.47036216,0.99794573,0.10377014,0.00072731,0.43861872,0.25446701,0.56593347,0.79704267,0.45431951,0.01827138,0.73251224,0.00889460,0.00130742,0.11616883,0.00234743,0.91306019,0.03209678,0.28455976,0.98073292,0.25313210,0.59999532,0.53694803,0.64471602,0.23880130,0.02967028,0.11557079,0.21050045,0.91415066,0.00000310,0.06858625,0.42196310,0.07832465,0.05469360,0.25634342,0.22199482,0.01728553,0.21041162,0.00134146,0.09697906,0.39159116,0.91915673,0.13271509,0.77256364,0.82286209,0.00000061,0.40323886,0.00033430,0.87989056,0.41284654,0.07263464,0.03324149,0.92665642,0.00012787,0.13828175,0.77869421,0.48026529,0.39829051
0.02621980,0.04297739,0.35570145,0.03476305,0.83553135,0.66503757,0.00222684,0.79616141,0.12855566,0.00215840,0.06860568,0.96613038,0.97315472,0.76886332,0.17559300,0.00354066,0.54955882,0.04966727,0.87075579,0.76927912,0.12476975,0.78584218,0.00444907,0.24043094,0.00711591,0.05850370,0.00068504,0.17161246,0.39606097,0.58446264,0.39088976,0.01422320,0.01529259,0.79969126,0.08221462,0.45020729,0.21917993,0.18389769,0.08720449,0.34168339,0.59608978,0.35055783,0.10507210,0.24303046,0.01429586,0.56769907,0.12954305,0.07570759,0.16194703,0.21605140,0.02329804,0.13491800,0.03056463,0.63496637,0.00837013,0.98078936,0.64206535,0.00072584,0.00037644,0.13597013,0.24998261,0.00102146,0.38001448,0.92850113,0.06613020,0.24474348,0.34366632,0.41982204,0.06498300,0.24614978,0.35856536,0.05415116,0.00129122,0.12861700,0.02794433,0.01045995,0.00027284,0.69643050,0.04096007,0.24875352,0.59795296,0.47207052,0.71217984,0.41043237,0.61644435,0.27680174,0.11404307,0.18375959,0.38950503,0.03724163,0.00399652,0.19872099,0.55081731,0.01807328,0.19088139,0.29169929,0.27901822,0.04384085,0.16247527,0.00292097,0.05388041,0.15515287,0.06123356,0.10046937,0.88589370,0.00828168,0.00001657,0.47911704,0.07891046,0.37693831,0.62717944,0.11694861,0.01365004,0.67259264,0.00151971,0.17105150,0.38504362,0.44218403,0.49658644
0.05599580,0.13787393,0.48249134,0.27043551,0.82564187,0.01754683,0.00446854,0.61207294,0.49950147,0.00143064,0.05359813,0.00070405,0.25647268,0.56984818,0.27839842,0.05262841,0.42799518,0.03239178,0.87207127,0.00934552,0.03740719,0.67555606,0.31423351,0.65092278,0.08740029,0.00236669,0.00303075,0.02015564,0.01879378,0.51419824,0.01099354,0.00062884,0.00140944,0.62174010,0.08018307,0.63541204,0.21435419,0.00115189,0.05827658,0.19872566,0.44132152,0.36808491,0.15315849,0.24396405,0.14364749,0.52872336,0.27967727,0.37438828,0.01774548,0.34950161,0.06548543,0.45560926,0.80708963,0.42153624,0.03068538,0.18512076,0.61545247,0.00240349,0.00490850,0.34997499,0.01695852,0.89665747,0.12902074,0.69777942,0.15296800,0.00048924,0.65462577,0.12918665,0.32370570,0.19662294,0.38448331,0.07990130,0.03048769,0.00324642,0.06128189,0.01866168,0.42410409,0.54793382,0.05140579,0.36700562,0.02902939,0.30577645,0.29907161,0.65415061,0.42847398,0.50649512,0.00914716,0.09643258,0.36568290,0.83183497,0.04975193,0.04027896,0.10924724,0.01035236,0.34011811,0.29847699,0.39837068,0.19353117,0.51537567,0.01212090,0.17864019,0.39889136,0.71265447,0.11296378,0.76430523,0.00014595,0.00000211,0.04960056,0.21232980,0.24280065,0.49137700,0.16300251,0.29495209,0.04761593,0.00924206,0.09687030,0.65210551,0.24206701,0.55061662
0.02954824,0.23020133,0.59212309,0.06675588,0.69583702,0.00625952,0.00718903,0.61043620,0.06002576,0.00471875,0.01282982,0.57177091,0.01154170,0.34854683,0.17495535,0.01721033,0.38234568,0.01828008,0.78418690,0.00057040,0.02539492,0.55504000,0.49209240,0.52689666,0.00716346,0.00027648,0.00325549,0.00809141,0.00789361,0.09929114,0.00101605,0.04617306,0.00058078,0.58587778,0.18756500,0.71691561,0.16529079,0.06720629,0.04955345,0.07719873,0.60718948,0.40150264,0.27066228,0.29804221,0.45687231,0.49696404,0.26965830,0.43845117,0.00218600,0.26538447,0.38917208,0.56451792,0.02834744,0.30103236,0.03264038,0.02443943,0.53022110,0.00148798,0.01570193,0.09664185,0.39412907,0.00077422,0.29287967,0.04782977,0.33938548,0.09237683,0.55260116,0.04338667,0.34646669,0.52604091,0.19542758,0.06514286,0.47218624,0.14569078,0.05622330,0.67463499,0.82673180,0.35378954,0.11852502,0.32687914,0.17621818,0.18694268,0.03003439,0.52377194,0.59131652,0.09819070,0.23634066,0.03541400,0.06750117,0.02405959,0.12639754,0.11273457,0.29970241,0.03885827,0.22619817,0.61854428,0.47622842,0.48810282,0.39075127,0.02585088,0.17594975,0.37227073,0.02797765,0.16071121,0.73309833,0.03519191,0.00001860,0.00767036,0.32302815,0.32021171,0.31644121,0.24169619,0.00218448,0.28663814,0.04451969,0.15527184,0.56647766,0.24306656,0.42627272
0.00506380,0.28317875,0.36582452,0.00421256,0.57914156,0.08367863,0.01290705,0.55692619,0.17383419,0.03661619,0.03308998,0.04794611,0.27983782,0.37169898,0.13969913,0.00035249,0.21618824,0.00965905,0.65937692,0.04657899,0.00957939,0.59473842,0.24757676,0.45652857,0.00118400,0.00007497,0.03220885,0.02913430,0.04700783,0.58768320,0.05736734,0.09066081,0.00297077,0.69584918,0.24120831,0.67382151,0.06605116,0.00468931,0.13587554,0.01996894,0.52422094,0.53053099,0.20045257,0.17243978,0.30622181,0.40478334,0.19359292,0.09036525,0.00007266,0.17892352,0.34090918,0.58690608,0.45647889,0.20480043,0.02670549,0.44319952,0.12800099,0.00311434,0.04498079,0.03851863,0.72993207,0.83029920,0.30558294,0.06616679,0.07283404,0.00132021,0.59140080,0.01225368,0.54270107,0.82208890,0.24270903,0.13929357,0.01299274,0.00881170,0.04590626,0.59315240,0.05690096,0.21299018,0.16108085,0.20798063,0.30393013,0.21728700,0.09446362,0.48579878,0.43880460,0.01550756,0.10566244,0.06068549,0.01704554,0.46658525,0.27917734,0.06017407,0.20367923,0.02411368,0.03262779,0.65486240,0.03872774,0.27373165,0.32378399,0.00408065,0.03177691,0.34809116,0.42320368,0.13491526,0.71432465,0.18226649,0.00123598,0.06465974,0.01547339,0.36639675,0.19078271,0.24439049,0.03071135,0.47166327,0.00866935,0.18495058,0.32230610,0.29907072,0.32206282
0.00025499,0.28861734,0.55829185,0.00336882,0.53035289,0.02082319,0.07657133,0.69083774,0.02213768,0.07694440,0.13476655,0.59910822,0.06247431,0.30168265,0.08653770,0.00023210,0.40608883,0.00347245,0.56576324,0.38631874,0.14641304,0.69379216,0.02388410,0.30847773,0.00307022,0.00989127,0.03071558,0.14834966,0.19017807,0.13776541,0.67066056,0.10242379,0.00461796,0.43097329,0.32941988,0.60353345,0.01985770,0.05840984,0.12917820,0.01528983,0.41755530,0.68893409,0.15379347,0.26251906,0.35078561,0.59770691,0.25913021,0.04633784,0.00005004,0.36891678,0.23156257,0.13767149,0.01400291,0.45196256,0.08943991,0.05482996,0.46176213,0.02045311,0.07114939,0.01732392,0.68200874,0.00226730,0.51187462,0.01525609,0.03884523,0.59498370,0.44076160,0.00851829,0.46000171,0.27720127,0.44867185,0.36551780,0.01659589,0.09687212,0.19076094,0.15935861,0.00793300,0.29288441,0.20701247,0.12502177,0.73827147,0.37127018,0.28915989,0.51723105,0.68282688,0.00206810,0.00010345,0.14985149,0.06512149,0.02834449,0.22044733,0.12437472,0.46697882,0.18577452,0.03623381,0.67995483,0.05112340,0.32334551,0.69488806,0.01139031,0.03167250,0.37595326,0.03380450,0.02701247,0.81947279,0.54075998,0.00534450,0.15575674,0.00098500,0.24649929,0.09766736,0.41157603,0.23909919,0.31813043,0.02696969,0.04291023,0.30013669,0.34925890,0.14746466
0.00015352,0.31211120,0.50954354,0.03642194,0.38280281,0.01833486,0.28199148,0.36118117,0.21422695,0.05295782,0.05415460,0.08200312,0.68853295,0.52554762,0.04324257,0.00680995,0.31419766,0.00081651,0.44745305,0.33783633,0.20008805,0.67015833,0.01714472,0.06751815,0.01090814,0.03458289,0.15195872,0.32611492,0.27848059,0.05469606,0.08454596,0.00648500,0.00516941,0.74268365,0.10086858,0.78146565,0.00141050,0.00095794,0.13018152,0.01243960,0.18692289,0.69831455,0.19147472,0.23170488,0.14482665,0.19268985,0.11318916,0.04221815,0.00026951,0.47617644,0.02174917,0.04711199,0.50985610,0.03786926,0.23471582,0.02063111,0.31588453,0.01606149,0.09047696,0.01906738,0.04992167,0.96193063,0.42846990,0.04266724,0.18477881,0.00030679,0.80157250,0.00074761,0.16757348,0.02203065,0.72321123,0.24253528,0.00540428,0.00665616,0.32826915,0.00182750,0.00303293,0.18717505,0.29601237,0.47348797,0.63901514,0.12660450,0.06782625,0.42414257,0.37322080,0.00069271,0.03040302,0.27603963,0.03053167,0.42192671,0.48998740,0.03036128,0.38751897,0.74891835,0.02508881,0.66893941,0.18580222,0.19816101,0.92778552,0.23832116,0.01997217,0.19751750,0.64673501,0.00718350,0.62523544,0.00727043,0.04809771,0.02106323,0.01031281,0.07705937,0.21052080,0.41186911,0.00376196,0.13507318,0.04902227,0.01474053,0.52061343,0.58369732,0.14088751
0.00002330,0.15800436,0.69636327,0.23833823,0.62598372,0.00236585,0.51368827,0.46206117,0.11639010,0.05528639,0.00036594,0.33607149,0.23031752,0.48357838,0.01232832,0.22823855,0.49573475,0.00048538,0.83610094,0.00471499,0.05620700,0.67932397,0.65532142,0.02207356,0.00343087,0.00135530,0.42208976,0.16286258,0.03777898,0.86535972,0.00145736,0.01695301,0.00075825,0.73745453,0.11437128,0.86298096,0.00285606,0.02553680,0.63383722,0.05195147,0.50246775,0.38695922,0.40731174,0.39916304,0.13561279,0.45000187,0.16683643,0.60301673,0.00038718,0.41686901,0.15802394,0.46211791,0.03641427,0.03665199,0.15950271,0.76517510,0.21686020,0.00006488,0.23169698,0.00684599,0.25034657,0.00103055,0.18728834,0.05353360,0.15218991,0.12140083,0.84742230,0.00017887,0.13902757,0.30793971,0.55546451,0.08101311,0.03210696,0.00907294,0.19414555,0.04992088,0.19087820,0.16635530,0.43562037,0.44871390,0.04249091,0.08010644,0.04944757,0.23768401,0.10145953,0.00111197,0.04237250,0.29276830,0.03256337,0.16859700,0.37762836,0.13724920,0.48361498,0.21043451,0.08518265,0.60663253,0.01117978,0.08230824,0.99941826,0.04624018,0.00558862,0.38872671,0.05660520,0.00143871,0.82613283,0.00108505,0.39605781,0.09667824,0.36451739,0.09258251,0.15038285,0.37645340,0.06886363,0.44324744,0.00409896,0.00288136,0.69063669,0.16068156,0.21378104
