0.00000000,3.38125270,3.19469799,3.68871645,3.26812483,3.84157734,3.21361505,4.30049420,4.19035480,4.03899620,3.94922102,4.18099000,3.38908366
3.38125270,0.00000000,3.48903836,3.20645614,3.78417811,3.07029366,3.31406918,3.50448619,4.51425586,3.99929628,3.86250381,3.39143825,3.45096033
3.19469799,3.48903836,0.00000000,3.59164023,3.27474067,3.92519961,3.30625920,3.72159327,3.92821519,4.64487607,4.14003071,4.00419076,3.63885161
3.68871645,3.20645614,3.59164023,0.00000000,3.36874901,3.39937655,3.38177551,3.05295973,3.72135637,3.54808743,4.68983914,3.85165129,3.48771697
3.26812483,3.78417811,3.27474067,3.36874901,0.00000000,2.79342256,2.51633212,3.31714981,2.85140812,3.19695083,3.51242666,4.14032444,3.07918367
3.84157734,3.07029366,3.92519961,3.39937655,2.79342256,0.00000000,2.25012510,2.36782286,3.19697822,2.77202222,3.34209294,3.13066001,2.70952993
3.21361505,3.31406918,3.30625920,3.38177551,2.51633212,2.25012510,0.00000000,2.45126067,2.58618704,2.79446129,2.71704046,2.91159127,1.87470901
4.30049420,3.50448619,3.72159327,3.05295973,3.31714981,2.36782286,2.45126067,0.00000000,2.74041553,2.98208792,3.78394159,3.00322322,2.73808024
4.19035480,4.51425586,3.92821519,3.72135637,2.85140812,3.19697822,2.58618704,2.74041553,0.00000000,2.91068651,3.51112243,3.73311154,2.72947459
4.03899620,3.99929628,4.64487607,3.54808743,3.19695083,2.77202222,2.79446129,2.98208792,2.91068651,0.00000000,3.35238995,3.54962233,2.80526065
3.94922102,3.86250381,4.14003071,4.68983914,3.51242666,3.34209294,2.71704046,3.78394159,3.51112243,3.35238995,0.00000000,3.24038176,2.94648093
4.18099000,3.39143825,4.00419076,3.85165129,4.14032444,3.13066001,2.91159127,3.00322322,3.73311154,3.54962233,3.24038176,0.00000000,2.97793544
3.38908366,3.45096033,3.63885161,3.48771697,3.07918367,2.70952993,1.87470901,2.73808024,2.72947459,2.80526065,2.94648093,2.97793544,0.00000000
0.00000000,3.31090297,2.99179656,3.67401075,3.13251795,3.31522374,2.47913296,4.22224399,3.69222264,4.07762940,3.86662576,3.21677836,3.05351878
3.31090297,0.00000000,3.86849125,3.40755229,3.79374329,2.94569349,3.22690341,3.34791419,4.41043305,3.76845011,4.13245939,3.41288676,3.22688960
2.99179656,3.86849125,0.00000000,4.13520547,3.38147767,3.73290394,3.24436553,4.01576600,3.82861479,4.55252933,4.22213768,3.78350052,3.68183435
3.67401075,3.40755229,4.13520547,0.00000000,3.29861871,3.22916844,3.33773990,3.57030082,3.62252550,3.61470006,4.13072451,3.27497732,3.31883731
3.13251795,3.79374329,3.38147767,3.29861871,0.00000000,2.85690512,2.64870155,3.67592180,2.90644349,3.87053178,3.34949291,3.01236750,3.05425863
3.31522374,2.94569349,3.73290394,3.22916844,2.85690512,0.00000000,2.46064977,2.74307079,3.17832293,3.13043897,2.92578129,2.41439832,2.45487484
2.47913296,3.22690341,3.24436553,3.33773990,2.64870155,2.46064977,0.00000000,2.72812573,2.50685865,2.80081629,2.63490025,1.90541334,1.80385381
4.22224399,3.34791419,4.01576600,3.57030082,3.67592180,2.74307079,2.72812573,0.00000000,2.93958435,2.62493868,2.89411609,2.72385537,2.82756090
3.69222264,4.41043305,3.82861479,3.62252550,2.90644349,3.17832293,2.50685865,2.93958435,0.00000000,2.93044700,2.75122218,2.81376977,2.96519404
4.07762940,3.76845011,4.55252933,3.61470006,3.87053178,3.13043897,2.80081629,2.62493868,2.93044700,0.00000000,2.35317292,2.64478974,2.64570939
3.86662576,4.13245939,4.22213768,4.13072451,3.34949291,2.92578129,2.63490025,2.89411609,2.75122218,2.35317292,0.00000000,2.58753343,2.67064348
3.21677836,3.41288676,3.78350052,3.27497732,3.01236750,2.41439832,1.90541334,2.72385537,2.81376977,2.64478974,2.58753343,0.00000000,1.38019648
3.05351878,3.22688960,3.68183435,3.31883731,3.05425863,2.45487484,1.80385381,2.82756090,2.96519404,2.64570939,2.67064348,1.38019648,0.00000000
0.00000000,3.74093255,3.37975293,4.00464181,3.09314447,3.48627006,2.88413320,4.72232930,3.78490289,3.82096376,3.57493122,4.05194622,3.35454464
3.74093255,0.00000000,3.78379555,3.51233775,4.02987314,3.17981364,3.35671463,3.60593212,4.75121862,3.94160793,4.37945748,3.84865416,3.37832918
3.37975293,3.78379555,0.00000000,3.85315320,3.28182811,3.89798941,3.32940144,3.85479443,3.53211627,4.65126044,4.09704050,4.63923839,3.77885820
4.00464181,3.51233775,3.85315320,0.00000000,3.60464515,3.52628577,3.42268294,3.49597698,3.92080190,3.57528923,4.71443133,4.11356640,3.47652064
3.09314447,4.02987314,3.28182811,3.60464515,0.00000000,2.92926841,2.79024244,3.92852987,3.13074572,3.90430100,3.39482836,4.37289848,3.28424803
3.48627006,3.17981364,3.89798941,3.52628577,2.92926841,0.00000000,2.46081409,3.05568517,3.64601784,3.01978104,3.45114629,3.36002554,2.60731091
2.88413320,3.35671463,3.32940144,3.42268294,2.79024244,2.46081409,0.00000000,2.82296658,2.92199726,2.85958718,3.10557841,3.12980671,1.91895609
4.72232930,3.60593212,3.85479443,3.49597698,3.92852987,3.05568517,2.82296658,0.00000000,3.26238747,3.28666119,3.89577722,3.45994929,2.87575935
3.78490289,4.75121862,3.53211627,3.92080190,3.13074572,3.64601784,2.92199726,3.26238747,0.00000000,3.17459117,3.13879325,3.80016289,3.31208549
3.82096376,3.94160793,4.65126044,3.57528923,3.90430100,3.01978104,2.85958718,3.28666119,3.17459117,0.00000000,3.16426220,2.70270386,2.81424577
3.57493122,4.37945748,4.09704050,4.71443133,3.39482836,3.45114629,3.10557841,3.89577722,3.13879325,3.16426220,0.00000000,2.94911554,3.28410529
4.05194622,3.84865416,4.63923839,4.11356640,4.37289848,3.36002554,3.12980671,3.45994929,3.80016289,2.70270386,2.94911554,0.00000000,2.84608157
3.35454464,3.37832918,3.77885820,3.47652064,3.28424803,2.60731091,1.91895609,2.87575935,3.31208549,2.81424577,3.28410529,2.84608157,0.00000000
0.00000000,3.41241543,3.07482158,3.76994515,3.25561984,3.16017369,2.55820021,4.22447542,3.78572644,4.27524960,3.70306253,3.88867458,3.14840542
3.41241543,0.00000000,3.81964874,3.58395957,3.91558829,2.90215265,3.35444950,3.52399112,4.81013356,4.49846820,4.16291070,3.69721567,4.12370259
3.07482158,3.81964874,0.00000000,3.62896456,3.08150464,3.67461936,3.51971629,4.01552155,3.83964191,4.87877466,4.08937751,4.24339953,3.74868852
3.76994515,3.58395957,3.62896456,0.00000000,3.30893038,3.12845848,3.40490931,3.20833979,3.56547156,3.42047330,4.51648380,4.10714009,3.88367715
3.25561984,3.91558829,3.08150464,3.30893038,0.00000000,2.79674814,2.86797226,3.29644796,2.84089993,3.74839521,3.37057653,4.26570364,3.35653834
3.16017369,2.90215265,3.67461936,3.12845848,2.79674814,0.00000000,2.41289685,2.67378660,3.32448645,3.50974964,3.52615159,3.25034070,3.58849488
2.55820021,3.35444950,3.51971629,3.40490931,2.86797226,2.41289685,0.00000000,2.85402495,3.05573155,3.44077534,2.87396336,3.23392063,2.61381400
4.22447542,3.52399112,4.01552155,3.20833979,3.29644796,2.67378660,2.85402495,0.00000000,3.03547998,2.97663896,3.41239099,3.38090366,3.46488734
3.78572644,4.81013356,3.83964191,3.56547156,2.84089993,3.32448645,3.05573155,3.03547998,0.00000000,3.13275464,3.34592237,3.88070474,3.17479571
4.27524960,4.49846820,4.87877466,3.42047330,3.74839521,3.50974964,3.44077534,2.97663896,3.13275464,0.00000000,3.50199965,3.65950844,3.58746319
3.70306253,4.16291070,4.08937751,4.51648380,3.37057653,3.52615159,2.87396336,3.41239099,3.34592237,3.50199965,0.00000000,3.19212043,3.05483713
3.88867458,3.69721567,4.24339953,4.10714009,4.26570364,3.25034070,3.23392063,3.38090366,3.88070474,3.65950844,3.19212043,0.00000000,3.19652478
3.14840542,4.12370259,3.74868852,3.88367715,3.35653834,3.58849488,2.61381400,3.46488734,3.17479571,3.58746319,3.05483713,3.19652478,0.00000000
0.00000000,3.23077679,3.21598971,3.95594437,3.38701667,3.75927537,2.71117886,4.38402235,4.36120247,4.76206575,4.10090195,4.58183753,3.88945366
3.23077679,0.00000000,3.42786950,3.72653417,4.05920732,3.52424500,3.26500626,3.56970203,5.09059799,4.79022964,4.64519308,3.89644913,4.41248840
3.21598971,3.42786950,0.00000000,3.74227785,3.52309398,3.93719246,3.30038897,3.88239767,4.06500800,5.27312062,4.41748513,4.48526602,3.95943146
3.95594437,3.72653417,3.74227785,0.00000000,3.47443333,3.72281565,3.77005992,3.48770764,4.06754159,4.08326183,5.16318854,4.95281482,4.55684748
3.38701667,4.05920732,3.52309398,3.47443333,0.00000000,2.84688548,2.65181276,3.60516738,3.12099349,3.96329923,3.56669064,4.88759794,4.32538204
3.75927537,3.52424500,3.93719246,3.72281565,2.84688548,0.00000000,2.51047147,2.97249342,3.74791908,3.91556847,3.92737323,3.60440233,4.75519660
2.71117886,3.26500626,3.30038897,3.77005992,2.65181276,2.51047147,0.00000000,2.93203191,3.44940678,4.02016206,3.37859561,3.61564991,3.27957256
4.38402235,3.56970203,3.88239767,3.48770764,3.60516738,2.97249342,2.93203191,0.00000000,3.56288602,3.67214451,4.20472030,3.43650338,3.77518744
