0.00000000,3.13812001,3.21568117,4.05250000,3.49352183,3.32187635,2.67886594,4.09426476,3.98705761,3.96080762,2.94392446,3.73022602,3.39738974
3.13812001,0.00000000,3.22671618,4.02336117,3.79739104,3.31394900,3.09343218,3.32862623,4.72050696,4.19441481,3.60211746,3.52281261,3.79346474
3.21568117,3.22671618,0.00000000,3.63444732,3.52907717,3.88166988,3.27188386,3.27044612,3.61299259,4.62900834,3.98888969,3.86652731,3.54100703
4.05250000,4.02336117,3.63444732,0.00000000,3.11341399,3.77037881,3.54444966,3.46197206,3.35275270,3.56523963,4.82005035,4.37391758,4.17347759
3.49352183,3.79739104,3.52907717,3.11341399,0.00000000,3.18397019,2.91648566,3.35462286,2.87468564,3.12176510,3.40740809,4.44447864,3.75610912
3.32187635,3.31394900,3.88166988,3.77037881,3.18397019,0.00000000,2.32963914,3.04444687,3.67659428,3.22161927,3.26071412,2.93159836,4.04943864
2.67886594,3.09343218,3.27188386,3.54444966,2.91648566,2.32963914,0.00000000,2.56213799,3.19944308,2.93732977,2.88289341,2.86507245,2.52283804
4.09426476,3.32862623,3.27044612,3.46197206,3.35462286,3.04444687,2.56213799,0.00000000,3.20727635,3.11223866,4.08530700,3.12267745,3.31904268
3.98705761,4.72050696,3.61299259,3.35275270,2.87468564,3.67659428,3.19944308,3.20727635,0.00000000,3.18948391,3.88051281,4.21660064,3.87605259
3.96080762,4.19441481,4.62900834,3.56523963,3.12176510,3.22161927,2.93732977,3.11223866,3.18948391,0.00000000,3.63578188,3.88147706,3.73834443
2.94392446,3.60211746,3.98888969,4.82005035,3.40740809,3.26071412,2.88289341,4.08530700,3.88051281,3.63578188,0.00000000,3.69214371,3.56190979
3.73022602,3.52281261,3.86652731,4.37391758,4.44447864,2.93159836,2.86507245,3.12267745,4.21660064,3.88147706,3.69214371,0.00000000,3.57044299
3.39738974,3.79346474,3.54100703,4.17347759,3.75610912,4.04943864,2.52283804,3.31904268,3.87605259,3.73834443,3.56190979,3.57044299,0.00000000
0.00000000,1.39533758,1.08059288,1.50069437,1.49330225,1.49388322,1.39106642,1.75520522,1.82528494,1.91059402,1.84688065,1.95364205,1.89741603
1.39533758,0.00000000,1.24982203,1.11741825,1.39665656,1.12573971,0.99393870,1.47756134,1.45263172,1.48650606,1.47994328,1.54119930,1.54002136
1.08059288,1.24982203,0.00000000,1.40824382,1.32415998,1.38292211,1.37202360,1.58809527,1.66728660,1.68742921,1.68760439,1.80791340,1.78224266
1.50069437,1.11741825,1.40824382,0.00000000,1.26935376,1.13237470,1.01725705,1.60868284,1.61761427,1.66235013,1.54082209,1.68792088,1.63072505
1.49330225,1.39665656,1.32415998,1.26935376,0.00000000,1.36301246,1.18652473,1.68152888,1.69742147,1.73843865,1.62219126,1.76653783,1.77442055
1.49388322,1.12573971,1.38292211,1.13237470,1.36301246,0.00000000,0.95281599,1.38216415,1.39339164,1.45806184,1.34128624,1.44815215,1.47172565
1.39106642,0.99393870,1.37202360,1.01725705,1.18652473,0.95281599,0.00000000,1.26581285,1.30240183,1.32475169,1.23199872,1.39441185,1.29202913
1.75520522,1.47756134,1.58809527,1.60868284,1.68152888,1.38216415,1.26581285,0.00000000,0.63984310,0.68268225,0.67382357,0.68341973,0.66168533
1.82528494,1.45263172,1.66728660,1.61761427,1.69742147,1.39339164,1.30240183,0.63984310,0.00000000,0.70014960,0.67203760,0.60704741,0.67851968
1.91059402,1.48650606,1.68742921,1.66235013,1.73843865,1.45806184,1.32475169,0.68268225,0.70014960,0.00000000,0.66023826,0.70142296,0.75350107
1.84688065,1.47994328,1.68760439,1.54082209,1.62219126,1.34128624,1.23199872,0.67382357,0.67203760,0.66023826,0.00000000,0.67970195,0.66658742
1.95364205,1.54119930,1.80791340,1.68792088,1.76653783,1.44815215,1.39441185,0.68341973,0.60704741,0.70142296,0.67970195,0.00000000,0.72156052
1.89741603,1.54002136,1.78224266,1.63072505,1.77442055,1.47172565,1.29202913,0.66168533,0.67851968,0.75350107,0.66658742,0.72156052,0.00000000
0.00000000,1.65855101,2.54253706,2.69789831,2.72843522,2.39197184,1.97165856,2.56996283,2.81247899,2.28559097,2.43729678,1.67256479,1.04581107
1.65855101,0.00000000,2.55034579,2.59115204,2.78658485,2.31582525,2.02680972,2.54375073,2.86365999,2.24000879,2.50300157,2.01148302,1.73977153
2.54253706,2.55034579,0.00000000,2.40107130,2.76289364,2.47879953,2.37400056,2.56238752,2.49275010,2.65981632,2.76582274,2.47019426,2.53432912
2.69789831,2.59115204,2.40107130,0.00000000,2.80701744,2.68895954,2.46911888,2.56823570,2.98498428,2.65961972,2.87160655,2.76989986,2.78958845
